date,temp_c
2018-01-27,7.574108
2018-01-28,6.1900597
2018-01-29,2.2024276
2018-01-30,-2.653724
2018-01-31,-1.1077639
2018-02-01,3.535019
2018-02-02,-5.209689
2018-02-03,-4.8851795
2018-02-04,0.8958486
2018-02-05,-4.9722977
2018-02-06,-3.908109
2018-02-07,-2.2126017
2018-02-08,-3.9575558
2018-02-09,-0.55760664
2018-02-10,2.4720862
2018-02-11,3.2539387
2018-02-12,0.30982915
2018-02-13,-1.3756946
2018-02-14,5.253155
2018-02-15,12.415494
2018-02-16,9.382743
2018-02-17,0.6640968
2018-02-18,2.37272
2018-02-19,8.442742
2018-02-20,15.613149
2018-02-21,11.807044
2018-02-22,6.8166847
2018-02-23,8.069092
2018-02-24,8.786077
2018-02-25,9.273392
2018-02-26,6.9383883
2018-02-27,7.2107177
2018-02-28,10.156692
2018-03-01,9.70579
2018-03-02,4.3537617
2018-03-03,3.0794258
2018-03-04,3.5000713
2018-03-05,2.9400656
2018-03-06,3.8396046
2018-03-07,2.2900288
2018-03-08,-0.21592863
2018-03-09,0.044575434
2018-03-10,1.9843067
2018-03-11,2.3639286
2018-03-12,1.4023362
2018-03-13,0.86489385
2018-03-14,-0.23667741
2018-03-15,4.155208
2018-03-16,3.04967
2018-03-17,3.3340187
2018-03-18,4.432149
2018-03-19,6.245169
2018-03-20,3.3756466
2018-03-21,1.1397253
2018-03-22,1.947547
2018-03-23,3.5761325
2018-03-24,2.7474678
2018-03-25,2.2655227
2018-03-26,4.665262
2018-03-27,7.52455
2018-03-28,8.804214
2018-03-29,11.464569
2018-03-30,9.034733
2018-03-31,7.0359664
2018-04-01,6.943628
2018-04-02,3.717116
2018-04-03,8.415988
2018-04-04,7.0754623
2018-04-05,2.8729827
2018-04-06,7.0204263
2018-04-07,2.5021365
2018-04-08,1.1282929
2018-04-09,2.6533315
2018-04-10,4.005598
2018-04-11,7.0444946
2018-04-12,14.576863
2018-04-13,18.70077
2018-04-14,16.992546
2018-04-15,10.515935
2018-04-16,5.038977
2018-04-17,3.682704
2018-04-18,7.2057843
2018-04-19,7.3209357
2018-04-20,6.770059
2018-04-21,9.120784
2018-04-22,11.953807
2018-04-23,13.077496
2018-04-24,12.823467
2018-04-25,12.854388
2018-04-26,11.871892
2018-04-27,13.260505
2018-04-28,11.906792
2018-04-29,8.780698
2018-04-30,11.623738
2018-05-01,17.217428
2018-05-02,21.423538
2018-05-03,21.977728
2018-05-04,21.30425
2018-05-05,18.213562
2018-05-06,17.117624
2018-05-07,16.286898
2018-05-08,17.17903
2018-05-09,19.206474
2018-05-10,20.285723
2018-05-11,18.991669
2018-05-12,19.235191
2018-05-13,19.069605
2018-05-14,21.256685
2018-05-15,22.1979
2018-05-16,19.846464
2018-05-17,20.294264
2018-05-18,19.411737
2018-05-19,18.735601
2018-05-20,20.566082
2018-05-21,20.071404
2018-05-22,20.34226
2018-05-23,20.791637
2018-05-24,21.49605
2018-05-25,22.593592
2018-05-26,23.851137
2018-05-27,24.025991
2018-05-28,23.775751
2018-05-29,24.080137
2018-05-30,24.079254
2018-05-31,23.73525
2018-06-01,23.453096
2018-06-02,22.546183
2018-06-03,21.545874
2018-06-04,19.176542
2018-06-05,19.664919
2018-06-06,18.65643
2018-06-07,20.568182
2018-06-08,22.694136
2018-06-09,23.311768
2018-06-10,21.858736
2018-06-11,20.344208
2018-06-12,20.853273
2018-06-13,22.89469
2018-06-14,23.077951
2018-06-15,22.843843
2018-06-16,24.169413
2018-06-17,26.267954
2018-06-18,27.317352
2018-06-19,26.456507
2018-06-20,23.837921
2018-06-21,22.670038
2018-06-22,21.087065
2018-06-23,21.12471
2018-06-24,23.10585
2018-06-25,22.253736
2018-06-26,21.739807
2018-06-27,22.275442
2018-06-28,24.390352
2018-06-29,25.433136
2018-06-30,27.065641
2018-07-01,27.57293
2018-07-02,26.894873
2018-07-03,26.578896
2018-07-04,27.274826
2018-07-05,27.224329
2018-07-06,24.979782
2018-07-07,21.547415
2018-07-08,22.043207
2018-07-09,24.061094
2018-07-10,25.922232
2018-07-11,25.31692
2018-07-12,24.043356
2018-07-13,24.771765
2018-07-14,25.79637
2018-07-15,25.552307
2018-07-16,25.901892
2018-07-17,25.459661
2018-07-18,23.316742
2018-07-19,22.85312
2018-07-20,23.927843
2018-07-21,22.388624
2018-07-22,21.66535
2018-07-23,22.68734
2018-07-24,23.850016
2018-07-25,24.00046
2018-07-26,23.836782
2018-07-27,22.980673
2018-07-28,22.062342
2018-07-29,21.818344
2018-07-30,21.607397
2018-07-31,21.89979
2018-08-01,22.709665
2018-08-02,23.290604
2018-08-03,23.797417
2018-08-04,25.152191
2018-08-05,26.140722
2018-08-06,26.246332
2018-08-07,25.261778
2018-08-08,24.552256
2018-08-09,24.526207
2018-08-10,24.40918
2018-08-11,23.944948
2018-08-12,23.634085
2018-08-13,23.234674
2018-08-14,23.05718
2018-08-15,23.946753
2018-08-16,24.411644
2018-08-17,24.79252
2018-08-18,24.090921
2018-08-19,23.04721
2018-08-20,23.136353
2018-08-21,23.098536
2018-08-22,21.948563
2018-08-23,19.790695
2018-08-24,19.901934
2018-08-25,22.259085
2018-08-26,24.685114
2018-08-27,26.45627
2018-08-28,27.158813
2018-08-29,26.046005
2018-08-30,23.845581
2018-08-31,23.162298
2018-09-01,24.102743
2018-09-02,25.194174
2018-09-03,26.415258
2018-09-04,26.688623
2018-09-05,26.762491
2018-09-06,25.134066
2018-09-07,23.258844
2018-09-08,20.225563
2018-09-09,17.004234
2018-09-10,17.513607
2018-09-11,19.165918
2018-09-12,20.626076
2018-09-13,22.367722
2018-09-14,23.423813
2018-09-15,23.690813
2018-09-16,23.567976
2018-09-17,23.467836
2018-09-18,24.091965
2018-09-19,23.52418
2018-09-20,23.689405
2018-09-21,24.273987
2018-09-22,19.031448
2018-09-23,16.404743
2018-09-24,18.09457
2018-09-25,20.889797
2018-09-26,20.735388
2018-09-27,16.115406
2018-09-28,16.033648
2018-09-29,15.506511
2018-09-30,17.178703
2018-10-01,19.962107
2018-10-02,21.523102
2018-10-03,22.221786
2018-10-04,22.02449
2018-10-05,18.981583
2018-10-06,21.729284
2018-10-07,21.919374
2018-10-08,22.894968
2018-10-09,23.564367
2018-10-10,22.3134
2018-10-11,17.931295
2018-10-12,10.726933
2018-10-13,8.391761
2018-10-14,9.544665
2018-10-15,12.7072935
2018-10-16,9.512656
2018-10-17,10.276299
2018-10-18,7.9738936
2018-10-19,8.613067
2018-10-20,12.174449
2018-10-21,6.0347886
2018-10-22,7.307987
2018-10-23,10.485475
2018-10-24,7.7352223
2018-10-25,6.5989456
2018-10-26,7.83724
2018-10-27,8.873411
2018-10-28,9.563533
2018-10-29,9.819217
2018-10-30,10.237701
2018-10-31,13.624336
2018-11-01,12.911034
2018-11-02,11.593529
2018-11-03,8.570359
2018-11-04,8.850544
2018-11-05,10.772442
2018-11-06,12.583089
2018-11-07,9.43936
2018-11-08,6.178009
2018-11-09,4.896464
2018-11-10,1.0120072
2018-11-11,0.71271926
2018-11-12,2.751485
2018-11-13,2.6192954
2018-11-14,-0.236088
2018-11-15,0.455206
2018-11-16,2.036012
2018-11-17,3.7773387
2018-11-18,3.9016368
2018-11-19,4.5626445
2018-11-20,3.981847
2018-11-21,2.067398
2018-11-22,0.6926264
2018-11-23,1.5884026
2018-11-24,6.270996
2018-11-25,7.5332885
2018-11-26,5.181669
2018-11-27,-0.69587225
2018-11-28,-2.761304
2018-11-29,0.37941572
2018-11-30,4.614468
2018-12-01,6.8537498
2018-12-02,10.226403
2018-12-03,6.919496
2018-12-04,2.0073802
2018-12-05,-0.47171536
2018-12-06,0.20812677
2018-12-07,-0.6246342
2018-12-08,-2.6625717
2018-12-09,-2.5523407
2018-12-10,-2.1751199
2018-12-11,-1.5173883
2018-12-12,2.528924
2018-12-13,4.333936
2018-12-14,6.1405644
2018-12-15,7.221451
2018-12-16,5.870519
2018-12-17,4.4267654
2018-12-18,2.0541735
2018-12-19,2.5099137
2018-12-20,5.4289527
2018-12-21,7.2516217
2018-12-22,3.269225
2018-12-23,2.2285905
2018-12-24,2.0231235
2018-12-25,1.8946342
2018-12-26,2.0039117
2018-12-27,4.9000564
2018-12-28,8.898543
2018-12-29,3.8135917
2018-12-30,1.7513257
2018-12-31,5.3241744
2019-01-01,7.8568044
2019-01-02,3.245414
2019-01-03,3.0807507
2019-01-04,3.1526258
2019-01-05,5.6440835
2019-01-06,5.913732
2019-01-07,5.7878227
2019-01-08,8.958211
2019-01-09,2.6212747
2019-01-10,-3.1551933
2019-01-11,-2.99255
2019-01-12,-1.4141312
2019-01-13,-0.63606113
2019-01-14,-2.543458
2019-01-15,-2.177069
2019-01-16,0.12674998
2019-01-17,0.47394887
2019-01-18,1.594602
2019-01-19,1.2226973
2019-01-20,-3.9902146
2019-01-21,-11.718707
2019-01-22,-6.426754
2019-01-23,3.4504607
2019-01-24,1.5653715
2019-01-25,-5.1931386
2019-01-26,-5.181984
2019-01-27,-2.4254992
2019-01-28,-1.6755848
2019-01-29,-4.2884917
2019-01-30,-12.066623
2019-01-31,-14.997045
2019-02-01,-7.52087
2019-02-02,-2.3583045
2019-02-03,5.761865
2019-02-04,8.64987
2019-02-05,7.2106075
2019-02-06,7.4214096
2019-02-07,8.908744
2019-02-08,1.3376294
2019-02-09,-4.8011107
2019-02-10,-2.8049421
2019-02-11,1.3847946
2019-02-12,3.6174467
2019-02-13,0.4193364
2019-02-14,3.815093
2019-02-15,4.922183
2019-02-16,-0.21870744
2019-02-17,-0.7283214
2019-02-18,0.3867837
2019-02-19,-2.2560894
2019-02-20,0.79071087
2019-02-21,4.0387645
2019-02-22,3.4309902
2019-02-23,4.294913
2019-02-24,6.418285
2019-02-25,0.20893274
2019-02-26,0.39414486
2019-02-27,1.7874641
2019-02-28,0.461071
2019-03-01,0.3003693
2019-03-02,1.8338295
2019-03-03,0.23822664
2019-03-04,-5.1767373
2019-03-05,-7.0713143
2019-03-06,-6.3334045
2019-03-07,-3.0856094
2019-03-08,-0.27575025
2019-03-09,2.7770207
2019-03-10,7.2781506
2019-03-11,5.9845924
2019-03-12,3.9987228
2019-03-13,7.2853713
2019-03-14,13.548528
2019-03-15,11.123127
2019-03-16,5.0735035
2019-03-17,3.1796849
2019-03-18,3.1262968
2019-03-19,3.527231
2019-03-20,5.784867
2019-03-21,6.977617
2019-03-22,6.0866866
2019-03-23,4.518452
2019-03-24,7.7316155
2019-03-25,8.588803
2019-03-26,4.1374764
2019-03-27,5.0404778
2019-03-28,10.213136
2019-03-29,12.557738
2019-03-30,12.460301
2019-03-31,5.815302
2019-04-01,1.9455379
2019-04-02,5.598046
2019-04-03,9.0255785
2019-04-04,10.691971
2019-04-05,9.8578825
2019-04-06,12.207089
2019-04-07,14.851192
2019-04-08,17.13738
2019-04-09,15.93459
2019-04-10,12.336537
2019-04-11,13.2059355
2019-04-12,14.975322
2019-04-13,13.661354
2019-04-14,12.323822
2019-04-15,8.863067
2019-04-16,11.811429
2019-04-17,16.226702
2019-04-18,17.193605
2019-04-19,13.99307
2019-04-20,12.049956
2019-04-21,11.880622
2019-04-22,15.319528
2019-04-23,17.13629
2019-04-24,15.221603
2019-04-25,15.270668
2019-04-26,14.562516
2019-04-27,11.322293
2019-04-28,10.727048
2019-04-29,11.312631
2019-04-30,15.106008
2019-05-01,17.624182
2019-05-02,17.821257
2019-05-03,16.55725
2019-05-04,15.672177
2019-05-05,15.017451
2019-05-06,16.270271
2019-05-07,16.804838
2019-05-08,17.313826
2019-05-09,18.867773
2019-05-10,16.193886
2019-05-11,13.553077
2019-05-12,12.004512
2019-05-13,10.976733
2019-05-14,11.786835
2019-05-15,14.409276
2019-05-16,17.705473
2019-05-17,20.079214
2019-05-18,20.70069
2019-05-19,21.837328
2019-05-20,19.32154
2019-05-21,15.227895
2019-05-22,18.071768
2019-05-23,21.717436
2019-05-24,22.227713
2019-05-25,22.787195
2019-05-26,22.86657
2019-05-27,21.783995
2019-05-28,22.882174
2019-05-29,22.536688
2019-05-30,21.094599
2019-05-31,20.777174
2019-06-01,20.970861
2019-06-02,20.48879
2019-06-03,17.698114
2019-06-04,18.298065
2019-06-05,22.087301
2019-06-06,22.495016
2019-06-07,21.78063
2019-06-08,21.461248
2019-06-09,21.800226
2019-06-10,20.875458
2019-06-11,19.226318
2019-06-12,18.790903
2019-06-13,17.305315
2019-06-14,17.17008
2019-06-15,19.749428
2019-06-16,22.042633
2019-06-17,21.827677
2019-06-18,22.012337
2019-06-19,22.573698
2019-06-20,21.666534
2019-06-21,20.831491
2019-06-22,20.742212
2019-06-23,21.544905
2019-06-24,22.74942
2019-06-25,23.3891
2019-06-26,24.523691
2019-06-27,25.005432
2019-06-28,25.340607
2019-06-29,25.893057
2019-06-30,26.008062
2019-07-01,24.270151
2019-07-02,25.983286
2019-07-03,25.31395
2019-07-04,25.321745
2019-07-05,25.907751
2019-07-06,25.982584
2019-07-07,25.10092
2019-07-08,24.091806
2019-07-09,24.43223
2019-07-10,26.402124
2019-07-11,25.622019
2019-07-12,24.267508
2019-07-13,25.037653
2019-07-14,26.183638
2019-07-15,25.253174
2019-07-16,25.435492
2019-07-17,26.249735
2019-07-18,26.200369
2019-07-19,27.916574
2019-07-20,28.85035
2019-07-21,27.898615
2019-07-22,24.088995
2019-07-23,21.349792
2019-07-24,21.225538
2019-07-25,21.975367
2019-07-26,23.241507
2019-07-27,24.33238
2019-07-28,25.480438
2019-07-29,25.665108
2019-07-30,24.73324
2019-07-31,23.430353
2019-08-01,23.202795
2019-08-02,23.579134
2019-08-03,23.984915
2019-08-04,24.522715
2019-08-05,24.540146
2019-08-06,24.65357
2019-08-07,23.92319
2019-08-08,24.178331
2019-08-09,24.033442
2019-08-10,22.878952
2019-08-11,22.843313
2019-08-12,24.205431
2019-08-13,25.03488
2019-08-14,24.617096
2019-08-15,23.502172
2019-08-16,23.431448
2019-08-17,24.651182
2019-08-18,25.82199
2019-08-19,25.764486
2019-08-20,26.024385
2019-08-21,24.668455
2019-08-22,24.343414
2019-08-23,21.468061
2019-08-24,19.550653
2019-08-25,19.746397
2019-08-26,20.441523
2019-08-27,21.524881
2019-08-28,21.863668
2019-08-29,20.810978
2019-08-30,22.208323
2019-08-31,21.747694
2019-09-01,21.693283
2019-09-02,22.676546
2019-09-03,22.853666
2019-09-04,23.681356
2019-09-05,20.56132
2019-09-06,20.272228
2019-09-07,20.187859
2019-09-08,19.903975
2019-09-09,21.362112
2019-09-10,23.720587
2019-09-11,25.64891
2019-09-12,25.43691
2019-09-13,23.541544
2019-09-14,21.743011
2019-09-15,21.984552
2019-09-16,23.586023
2019-09-17,22.514986
2019-09-18,21.048134
2019-09-19,20.251135
2019-09-20,20.920973
2019-09-21,22.753479
2019-09-22,23.779467
2019-09-23,22.895014
2019-09-24,19.880568
2019-09-25,19.49826
2019-09-26,20.489935
2019-09-27,19.610092
2019-09-28,22.912428
2019-09-29,22.610916
2019-09-30,22.786905
2019-10-01,24.559706
2019-10-02,25.127884
2019-10-03,22.107737
2019-10-04,17.457087
2019-10-05,14.248555
2019-10-06,17.360708
2019-10-07,16.956278
2019-10-08,14.598038
2019-10-09,14.86353
2019-10-10,16.56756
2019-10-11,16.71427
2019-10-12,11.20062
2019-10-13,11.264676
2019-10-14,12.421643
2019-10-15,12.810857
2019-10-16,12.467769
2019-10-17,9.589391
2019-10-18,9.698063
2019-10-19,10.648577
2019-10-20,13.798092
2019-10-21,14.993995
2019-10-22,14.287196
2019-10-23,11.822307
2019-10-24,11.646308
2019-10-25,10.853783
2019-10-26,11.593259
2019-10-27,14.6069975
2019-10-28,12.511562
2019-10-29,12.129525
2019-10-30,11.249078
2019-10-31,11.923785
2019-11-01,4.813099
2019-11-02,4.7266045
2019-11-03,5.6127553
2019-11-04,7.721138
2019-11-05,8.796564
2019-11-06,6.7709975
2019-11-07,6.4723816
2019-11-08,0.45666054
2019-11-09,0.91709524
2019-11-10,7.0350633
2019-11-11,7.1489825
2019-11-12,-1.0073167
2019-11-13,-5.444443
2019-11-14,-0.009582122
2019-11-15,1.8654093
2019-11-16,2.4826548
2019-11-17,2.500809
2019-11-18,4.8652024
2019-11-19,5.64442
2019-11-20,6.105105
2019-11-21,7.444614
2019-11-22,7.7040963
2019-11-23,2.6325269
2019-11-24,4.4974256
2019-11-25,6.671622
2019-11-26,8.177056
2019-11-27,10.063425
2019-11-28,4.856297
2019-11-29,3.3800256
2019-11-30,4.4997125
2019-12-01,5.8950944
2019-12-02,2.6228683
2019-12-03,1.5674419
2019-12-04,3.5125854
2019-12-05,4.118816
2019-12-06,5.283914
2019-12-07,2.0455158
2019-12-08,2.974355
2019-12-09,8.971471
2019-12-10,5.193416
2019-12-11,-1.4852505
2019-12-12,-0.660862
2019-12-13,3.0816002
2019-12-14,4.604531
2019-12-15,2.0042503
2019-12-16,1.1787609
2019-12-17,1.4997965
2019-12-18,-2.3211594
2019-12-19,-4.5451245
2019-12-20,-1.1365083
2019-12-21,1.3407296
2019-12-22,2.683059
2019-12-23,5.1360316
2019-12-24,5.243715
2019-12-25,5.84136
2019-12-26,9.077895
2019-12-27,9.097707
2019-12-28,7.7727675
2019-12-29,10.547036
2019-12-30,8.745989
2019-12-31,3.43872
2020-01-01,2.8338015
2020-01-02,5.167909
2020-01-03,8.067837
2020-01-04,6.1667047
2020-01-05,2.3398173
2020-01-06,3.4358795
2020-01-07,2.2175057
2020-01-08,1.3045346
2020-01-09,1.3557111
2020-01-10,8.754407
2020-01-11,12.129354
2020-01-12,7.566159
2020-01-13,4.770865
2020-01-14,5.7800217
2020-01-15,6.428318
2020-01-16,4.414207
2020-01-17,-2.087785
2020-01-18,0.9332096
2020-01-19,-2.3627944
2020-01-20,-6.16445
2020-01-21,-4.7331243
2020-01-22,-3.1079552
2020-01-23,0.8715237
2020-01-24,4.355421
2020-01-25,4.2530246
2020-01-26,2.2089138
2020-01-27,2.2379608
2020-01-28,1.6098477
2020-01-29,0.9691027
2020-01-30,0.33415827
2020-01-31,2.0596454
2020-02-01,3.0008228
2020-02-02,5.595405
2020-02-03,9.49528
2020-02-04,10.309707
2020-02-05,3.7830784
2020-02-06,2.4797614
2020-02-07,1.5390984
2020-02-08,-0.214305
2020-02-09,1.0029755
2020-02-10,5.035851
2020-02-11,4.7558193
2020-02-12,2.5716374
2020-02-13,2.3683047
2020-02-14,-5.197297
2020-02-15,-4.709313
2020-02-16,2.884162
2020-02-17,3.9039142
2020-02-18,6.664873
2020-02-19,2.5572536
2020-02-20,-1.0277269
2020-02-21,-3.6054792
2020-02-22,0.8023074
2020-02-23,4.6951566
2020-02-24,6.3370633
2020-02-25,6.722939
2020-02-26,4.876474
2020-02-27,0.54559666
2020-02-28,-0.48289135
2020-02-29,-1.5344332
2020-03-01,2.48018
2020-03-02,8.834329
2020-03-03,9.596985
2020-03-04,8.193067
2020-03-05,6.6219563
2020-03-06,4.903247
2020-03-07,2.8244355
2020-03-08,6.891661
2020-03-09,12.142016
2020-03-10,11.75298
2020-03-11,7.9903297
2020-03-12,9.657085
2020-03-13,11.263382
2020-03-14,6.235647
2020-03-15,4.075404
2020-03-16,4.5046506
2020-03-17,7.214211
2020-03-18,7.7706
2020-03-19,12.020452
2020-03-20,15.456073
2020-03-21,5.490846
2020-03-22,2.9343293
2020-03-23,5.6009007
2020-03-24,6.50308
2020-03-25,7.533546
2020-03-26,10.575682
2020-03-27,13.456596
2020-03-28,15.297836
2020-03-29,15.317455
2020-03-30,11.979023
2020-03-31,7.8177896
2020-04-01,6.945047
2020-04-02,8.80178
2020-04-03,11.30357
2020-04-04,10.405753
2020-04-05,10.783452
2020-04-06,11.957028
2020-04-07,16.009615
2020-04-08,17.887445
2020-04-09,11.920032
2020-04-10,5.747532
2020-04-11,7.900064
2020-04-12,11.92247
2020-04-13,12.06371
2020-04-14,6.4843516
2020-04-15,4.3750596
2020-04-16,4.596888
2020-04-17,6.20122
2020-04-18,7.0406003
2020-04-19,9.253972
2020-04-20,10.686469
2020-04-21,11.00769
2020-04-22,8.399047
2020-04-23,10.855179
2020-04-24,11.932216
2020-04-25,11.744331
2020-04-26,10.742497
2020-04-27,10.1017885
2020-04-28,13.48944
2020-04-29,14.934345
2020-04-30,12.341942
2020-05-01,11.982315
2020-05-02,16.286219
2020-05-03,18.955526
2020-05-04,15.047677
2020-05-05,10.778488
2020-05-06,9.407914
2020-05-07,11.032077
2020-05-08,10.4842825
2020-05-09,5.64747
2020-05-10,9.508233
2020-05-11,8.642543
2020-05-12,8.951394
2020-05-13,10.591317
2020-05-14,15.379234
2020-05-15,19.861105
2020-05-16,19.449331
2020-05-17,18.723219
2020-05-18,17.457838
2020-05-19,15.539355
2020-05-20,13.646309
2020-05-21,14.370751
2020-05-22,17.348534
2020-05-23,19.840464
2020-05-24,20.956123
2020-05-25,21.593988
2020-05-26,22.452963
2020-05-27,22.100317
2020-05-28,21.907135
2020-05-29,21.410212
2020-05-30,19.140833
2020-05-31,17.083818
2020-06-01,16.557056
2020-06-02,20.78679
2020-06-03,24.311747
2020-06-04,23.526922
2020-06-05,23.172058
2020-06-06,24.437155
2020-06-07,22.482033
2020-06-08,22.008005
2020-06-09,24.228302
2020-06-10,25.606329
2020-06-11,22.203001
2020-06-12,21.870844
2020-06-13,19.771677
2020-06-14,17.96564
2020-06-15,18.392282
2020-06-16,19.63597
2020-06-17,20.734076
2020-06-18,21.845375
2020-06-19,22.835043
2020-06-20,23.770111
2020-06-21,23.663122
2020-06-22,23.779495
2020-06-23,22.84466
2020-06-24,22.036291
2020-06-25,22.194021
2020-06-26,23.41789
2020-06-27,24.172358
2020-06-28,24.301346
2020-06-29,25.24591
2020-06-30,24.370413
2020-07-01,24.043203
2020-07-02,25.062445
2020-07-03,26.367834
2020-07-04,26.508095
2020-07-05,26.4475
2020-07-06,26.812723
2020-07-07,26.482641
2020-07-08,26.359732
2020-07-09,26.83252
2020-07-10,26.19819
2020-07-11,25.163992
2020-07-12,24.097506
2020-07-13,23.476257
2020-07-14,24.009445
2020-07-15,25.10909
2020-07-16,25.113617
2020-07-17,25.490698
2020-07-18,26.712034
2020-07-19,27.919973
2020-07-20,26.672934
2020-07-21,26.057274
2020-07-22,25.277054
2020-07-23,24.973257
2020-07-24,24.837143
2020-07-25,25.646292
2020-07-26,26.917486
2020-07-27,27.062347
2020-07-28,25.788614
2020-07-29,25.66839
2020-07-30,25.152243
2020-07-31,23.797647
2020-08-01,23.498064
2020-08-02,23.690031
2020-08-03,22.92909
2020-08-04,21.60813
2020-08-05,21.182074
2020-08-06,21.51831
2020-08-07,22.342237
2020-08-08,23.313492
2020-08-09,24.621214
2020-08-10,25.776505
2020-08-11,24.747217
2020-08-12,24.948997
2020-08-13,24.596437
2020-08-14,24.715721
2020-08-15,23.823267
2020-08-16,22.61879
2020-08-17,22.804184
2020-08-18,22.330149
2020-08-19,21.144735
2020-08-20,21.100573
2020-08-21,22.515778
2020-08-22,23.649008
2020-08-23,24.348192
2020-08-24,25.50521
2020-08-25,26.201508
2020-08-26,24.908514
2020-08-27,26.056534
2020-08-28,25.518745
2020-08-29,24.394663
2020-08-30,21.646048
2020-08-31,21.175714
2020-09-01,22.526705
2020-09-02,23.927963
2020-09-03,23.878126
2020-09-04,22.653921
2020-09-05,20.334448
2020-09-06,20.614561
2020-09-07,22.61851
2020-09-08,22.565943
2020-09-09,22.512186
2020-09-10,22.70415
2020-09-11,21.587402
2020-09-12,20.896063
2020-09-13,21.47403
2020-09-14,20.259975
2020-09-15,17.013594
2020-09-16,17.36189
2020-09-17,18.85674
2020-09-18,16.966284
2020-09-19,13.101635
2020-09-20,13.3424225
2020-09-21,14.164588
2020-09-22,14.76369
2020-09-23,16.98142
2020-09-24,18.025295
2020-09-25,18.341707
2020-09-26,19.56706
2020-09-27,20.27114
2020-09-28,18.835999
2020-09-29,15.526295
2020-09-30,14.900764
2020-10-01,14.6110735
2020-10-02,11.647588
2020-10-03,10.986342
2020-10-04,12.001504
2020-10-05,11.296634
2020-10-06,13.423892
2020-10-07,18.010439
2020-10-08,16.632097
2020-10-09,16.134176
2020-10-10,18.93693
2020-10-11,18.571856
2020-10-12,17.725374
2020-10-13,14.487689
2020-10-14,14.457271
2020-10-15,15.920425
2020-10-16,10.751304
2020-10-17,9.162702
2020-10-18,11.511846
2020-10-19,11.8746
2020-10-20,13.345875
2020-10-21,16.231928
2020-10-22,18.094267
2020-10-23,18.449411
2020-10-24,12.042832
2020-10-25,8.959294
2020-10-26,9.621329
2020-10-27,9.628713
2020-10-28,10.850693
2020-10-29,11.608579
2020-10-30,7.682234
2020-10-31,6.1088924
2020-11-01,8.916236
2020-11-02,3.897031
2020-11-03,8.297198
2020-11-04,11.963374
2020-11-05,13.934937
2020-11-06,13.824158
2020-11-07,13.927453
2020-11-08,15.533921
2020-11-09,16.912312
2020-11-10,18.43852
2020-11-11,14.783736
2020-11-12,9.567814
2020-11-13,7.639271
2020-11-14,5.774389
2020-11-15,10.76901
2020-11-16,7.9833984
2020-11-17,5.818722
2020-11-18,2.9873984
2020-11-19,7.6674476
2020-11-20,12.7246065
2020-11-21,10.624885
2020-11-22,8.211633
2020-11-23,6.5947356
2020-11-24,5.0791955
2020-11-25,8.659084
2020-11-26,11.036487
2020-11-27,8.953655
2020-11-28,6.6090064
2020-11-29,5.2646885
2020-11-30,6.0300965
2020-12-01,1.7865334
2020-12-02,0.9528207
2020-12-03,2.1055813
2020-12-04,5.5572076
2020-12-05,4.529344
2020-12-06,1.8671411
2020-12-07,1.0828279
2020-12-08,1.0308785
2020-12-09,3.227831
2020-12-10,5.551468
2020-12-11,7.8143916
2020-12-12,9.483584
2020-12-13,6.8556237
2020-12-14,2.780199
2020-12-15,-0.7248535
2020-12-16,-0.3321264
2020-12-17,-0.4970812
2020-12-18,-0.6974128
2020-12-19,0.5085425
2020-12-20,2.5545812
2020-12-21,4.193594
2020-12-22,4.7476907
2020-12-23,5.1979833
2020-12-24,4.065109
2020-12-25,-3.3893585
2020-12-26,-4.861069
2020-12-27,0.2074544
2020-12-28,3.983062
2020-12-29,0.059462678
2020-12-30,2.8184662
2020-12-31,2.6724386
2021-01-01,1.6058935
2021-01-02,4.341232
2021-01-03,2.8735616
2021-01-04,1.717987
2021-01-05,2.0270624
2021-01-06,1.727345
2021-01-07,1.4478236
2021-01-08,0.30507436
2021-01-09,-0.53075105
2021-01-10,-0.6869033
2021-01-11,-0.9610632
2021-01-12,-0.2041481
2021-01-13,1.7314583
2021-01-14,3.8337307
2021-01-15,3.5350058
2021-01-16,1.4901673
2021-01-17,1.5014758
2021-01-18,1.1392832
2021-01-19,1.36691
2021-01-20,0.4992293
2021-01-21,2.0113895
2021-01-22,1.6492726
2021-01-23,-3.1034133
2021-01-24,-1.7350807
2021-01-25,0.5327199
2021-01-26,2.6518414
2021-01-27,0.48744956
2021-01-28,-3.4868975
2021-01-29,-4.3577194
2021-01-30,-2.280908
2021-01-31,0.35370174
2021-02-01,-0.5307571
2021-02-02,-1.6854717
2021-02-03,-1.8379911
2021-02-04,-0.5622278
2021-02-05,0.60164183
2021-02-06,-1.8664432
2021-02-07,-5.2688904
2021-02-08,-6.7856097
2021-02-09,-3.1397526
2021-02-10,-3.9388726
2021-02-11,-4.033631
2021-02-12,-4.9023457
2021-02-13,-5.151188
2021-02-14,-6.0210495
2021-02-15,-5.845684
2021-02-16,-4.879172
2021-02-17,-8.305317
2021-02-18,-4.3172116
2021-02-19,-4.4834023
2021-02-20,-5.059196
2021-02-21,-3.4641
2021-02-22,2.3778846
2021-02-23,5.0657535
2021-02-24,7.434107
2021-02-25,4.8915534
2021-02-26,2.67577
2021-02-27,6.1680017
2021-02-28,9.035122
2021-03-01,6.376408
2021-03-02,0.4866077
